fault_id,node_id,visit_id,visit_date:,original_reported_date,node_age,node_type,fault_type,engineer_skill_level,engineer_note,outcome
FAULT7746,NODE141,1,2020-10-21 00:00:00,2020-10-07 00:00:00,6,TYPE1,FAULT2,LEVEL1,90 78 172 79 91 199 47 152 111 113 103 106 167 89,FAIL
FAULT4543,NODE246,0,2020-10-27 00:00:00,2020-10-18 00:00:00,13,TYPE1,FAULT7,LEVEL3,44 61 17,FAIL
FAULT4861,NODE35,1,2020-01-23 00:00:00,2020-01-05 00:00:00,20,TYPE5,FAULT7,LEVEL1,108 187 145 126 156 69 21 129 96 46,FAIL
FAULT9337,NODE214,1,2020-06-29 00:00:00,2020-06-18 00:00:00,13,TYPE1,FAULT8,LEVEL3,82 13 63 29,SUCCESS
FAULT937,NODE491,1,2020-03-23 00:00:00,2020-03-13 00:00:00,9,TYPE1,FAULT7,LEVEL3,74 150 6 22 33 12 190 200,FAIL
FAULT9299,NODE424,0,2020-01-10 00:00:00,2020-01-07 00:00:00,5,TYPE5,FAULT9,LEVEL2,87 32 72 202 48 50 101 107,FAIL
FAULT8401,NODE476,0,2020-04-05 00:00:00,2020-04-03 00:00:00,3,TYPE1,FAULT6,LEVEL4,159 67 175 35 74 120 167 153 166 200,SUCCESS
FAULT5445,NODE415,1,2020-03-10 00:00:00,2020-02-24 00:00:00,17,TYPE2,FAULT8,LEVEL3,193 23 179 138 149 18 90 66 186 44 81 97 153 107 201,SUCCESS
FAULT3290,NODE181,1,2020-04-26 00:00:00,2020-04-11 00:00:00,16,TYPE5,FAULT3,LEVEL1,27 94 142 153 72 166 199 185 173 171 170 5 118,FAIL
FAULT2376,NODE191,2,2020-02-02 00:00:00,2020-01-13 00:00:00,17,TYPE4,FAULT2,LEVEL2,176 71 13 48 168 92 137,FAIL
FAULT1662,NODE52,1,2020-04-25 00:00:00,2020-04-09 00:00:00,4,TYPE5,FAULT7,LEVEL5,147 141 88 111 138 135 26 85 42 145,FAIL
FAULT4301,NODE133,1,2020-08-02 00:00:00,2020-07-24 00:00:00,1,TYPE1,FAULT6,LEVEL3,162 23 126 138 67 153 13 34 29 136,SUCCESS
FAULT4845,NODE286,0,2020-10-23 00:00:00,2020-10-14 00:00:00,18,TYPE3,FAULT1,LEVEL2,39 19 176 23 79 166 138 15 7 6 118 115 150,FAIL
FAULT6633,NODE134,0,2020-08-16 00:00:00,2020-08-15 00:00:00,14,TYPE4,FAULT5,LEVEL2,55 35 182 200 36 189 126 188,FAIL
FAULT3775,NODE16,0,2020-08-18 00:00:00,2020-08-13 00:00:00,3,TYPE3,FAULT9,LEVEL4,108 139 84 163 98,SUCCESS
FAULT6792,NODE150,3,2021-01-08 00:00:00,2020-12-09 00:00:00,1,TYPE3,FAULT9,LEVEL1,22 46 90,SUCCESS
FAULT848,NODE17,0,2020-07-18 00:00:00,2020-07-16 00:00:00,19,TYPE5,FAULT6,LEVEL3,59 127 155 74 55 146 4 193 147 52 153 181 73 97,FAIL
FAULT5210,NODE25,0,2020-08-02 00:00:00,2020-07-25 00:00:00,8,TYPE3,FAULT6,LEVEL5,110 154 183 79 95 86 83,FAIL
FAULT2810,NODE469,0,2020-03-13 00:00:00,2020-03-06 00:00:00,7,TYPE3,FAULT7,LEVEL1,149 175 167 140 57 124 191 99 50 157 51 48 196 181 201,FAIL
FAULT8542,NODE14,0,2020-02-16 00:00:00,2020-02-08 00:00:00,1,TYPE4,FAULT7,LEVEL2,159 14 131 125,SUCCESS
FAULT5657,NODE86,0,2020-11-18 00:00:00,2020-11-11 00:00:00,14,TYPE4,FAULT1,LEVEL5,190 181 64,FAIL
FAULT6197,NODE111,0,2020-08-29 00:00:00,2020-08-22 00:00:00,0,TYPE4,FAULT9,LEVEL3,138 44 114 94 57 18 147 117 156 144 184 63,SUCCESS
FAULT946,NODE35,1,2020-01-17 00:00:00,2020-01-08 00:00:00,6,TYPE3,FAULT8,LEVEL4,71 46 76 32 111 18 87 170 89 125,FAIL
FAULT3638,NODE499,1,2020-06-13 00:00:00,2020-06-06 00:00:00,1,TYPE3,FAULT1,LEVEL4,62 200 153 45 141 122 67 140 171 133 0,SUCCESS
FAULT1461,NODE107,0,2020-08-20 00:00:00,2020-08-11 00:00:00,2,TYPE1,FAULT4,LEVEL4,113 179 91 34 46 33 123 105 190 148 172 78 124 19,SUCCESS
FAULT2983,NODE231,1,2020-03-07 00:00:00,2020-02-24 00:00:00,1,TYPE4,FAULT3,LEVEL5,21 30 75 102 17 22 186 181 24 126 91 0 86,FAIL
FAULT8294,NODE31,0,2020-10-13 00:00:00,2020-10-06 00:00:00,19,TYPE4,FAULT9,LEVEL5,195 112 161 99 133 178 199,SUCCESS
FAULT8481,NODE139,0,2020-08-24 00:00:00,2020-08-21 00:00:00,3,TYPE2,FAULT9,LEVEL1,62 130 35 34 39,FAIL
FAULT2971,NODE386,0,2020-06-11 00:00:00,2020-06-06 00:00:00,10,TYPE4,FAULT7,LEVEL1,141 153 122 151 29 42 77 85 104 86 0 46 149,FAIL
FAULT865,NODE247,0,2020-05-26 00:00:00,2020-05-21 00:00:00,4,TYPE1,FAULT4,LEVEL1,115 196 189,FAIL
FAULT2652,NODE455,0,2020-10-28 00:00:00,2020-10-21 00:00:00,0,TYPE1,FAULT2,LEVEL1,188 154 182 151 50 83 160 173 140 89,FAIL
FAULT3432,NODE159,0,2020-09-28 00:00:00,2020-09-19 00:00:00,18,TYPE4,FAULT1,LEVEL3,2 22 16 157,FAIL
FAULT1785,NODE343,2,2020-05-27 00:00:00,2020-05-18 00:00:00,5,TYPE2,FAULT6,LEVEL4,179 136 181,FAIL
FAULT4150,NODE463,0,2020-04-29 00:00:00,2020-04-24 00:00:00,3,TYPE4,FAULT7,LEVEL4,57 187 24 64 150 126 55 114 139,SUCCESS
FAULT8793,NODE465,1,2020-11-29 00:00:00,2020-11-17 00:00:00,9,TYPE4,FAULT1,LEVEL1,77 21 142 102 35 60 43 32 4 136 164 201 56 148,FAIL
FAULT1049,NODE288,0,2020-05-19 00:00:00,2020-05-13 00:00:00,19,TYPE4,FAULT3,LEVEL3,112 175 132 92 71 4 131,SUCCESS
FAULT8808,NODE440,0,2020-12-05 00:00:00,2020-12-04 00:00:00,9,TYPE1,FAULT5,LEVEL2,118 156 190 167 105,FAIL
FAULT4722,NODE83,1,2020-11-12 00:00:00,2020-11-01 00:00:00,10,TYPE2,FAULT6,LEVEL1,16 88 193 48 145 3,FAIL
FAULT2363,NODE69,1,2020-03-10 00:00:00,2020-02-25 00:00:00,6,TYPE3,FAULT1,LEVEL1,139 156 35 191 146 78 38 65 57 203 188 145 63 33 151,FAIL
FAULT1368,NODE489,0,2020-11-02 00:00:00,2020-11-01 00:00:00,11,TYPE2,FAULT1,LEVEL4,140 153 111 142 56 178 10 127 58 135 118 159 55,SUCCESS
FAULT5300,NODE487,3,2020-11-23 00:00:00,2020-11-05 00:00:00,14,TYPE3,FAULT6,LEVEL1,131 56 192 26 19 129 133,FAIL
FAULT1663,NODE42,1,2020-08-14 00:00:00,2020-08-05 00:00:00,6,TYPE5,FAULT7,LEVEL4,197 13 171 179 190 105 71 1 122 182 147 164,FAIL
FAULT6717,NODE67,1,2020-10-08 00:00:00,2020-09-24 00:00:00,12,TYPE2,FAULT3,LEVEL1,76 106 10 156,SUCCESS
FAULT357,NODE219,0,2020-01-19 00:00:00,2020-01-16 00:00:00,2,TYPE5,FAULT2,LEVEL5,171 180 38 174 4 193 143 157,SUCCESS
FAULT1033,NODE188,1,2020-05-17 00:00:00,2020-05-01 00:00:00,18,TYPE2,FAULT8,LEVEL2,166 93 143 48 141 51 155 78 41 65 70 140 152 52,FAIL
FAULT6064,NODE495,2,2020-03-26 00:00:00,2020-03-06 00:00:00,19,TYPE3,FAULT4,LEVEL4,36 118 14 22 10 18 143 193 113 95 59,SUCCESS
FAULT4738,NODE104,0,2020-01-16 00:00:00,2020-01-10 00:00:00,3,TYPE4,FAULT5,LEVEL3,9 74 21 188 118 19 127 183 91 106 49,SUCCESS
FAULT4644,NODE390,0,2020-06-12 00:00:00,2020-06-08 00:00:00,17,TYPE3,FAULT5,LEVEL3,54 138 198 189 74 86 15 56 44 193 197,FAIL
FAULT7662,NODE189,0,2020-05-27 00:00:00,2020-05-24 00:00:00,8,TYPE5,FAULT1,LEVEL5,165 5 171 201 126 4 86,SUCCESS
FAULT3448,NODE123,1,2020-12-10 00:00:00,2020-11-25 00:00:00,3,TYPE1,FAULT6,LEVEL3,131 98 177 48 78 132 195 29 60 186 129 138 156 123 140,SUCCESS
FAULT7155,NODE325,0,2020-05-15 00:00:00,2020-05-09 00:00:00,5,TYPE2,FAULT8,LEVEL2,17 63 13 36 145 10 78 56 106 200,SUCCESS
FAULT706,NODE140,0,2020-10-20 00:00:00,2020-10-13 00:00:00,2,TYPE3,FAULT5,LEVEL3,126 8 78 100 148 60 72 71 91,FAIL
FAULT2574,NODE498,0,2020-07-30 00:00:00,2020-07-22 00:00:00,5,TYPE4,FAULT9,LEVEL2,166 52 189,SUCCESS
FAULT8225,NODE204,0,2020-12-22 00:00:00,2020-12-12 00:00:00,12,TYPE2,FAULT8,LEVEL3,53 17 182 122 42 59 201,FAIL
FAULT2651,NODE281,0,2020-10-06 00:00:00,2020-10-03 00:00:00,12,TYPE3,FAULT5,LEVEL5,177 182 1 181 10 102 159 193 151 95 133 183 132 75,SUCCESS
FAULT7151,NODE141,0,2020-09-09 00:00:00,2020-09-06 00:00:00,7,TYPE5,FAULT1,LEVEL1,169 183 150 16 113 102 31 68 8 30 184 139,FAIL
FAULT4739,NODE367,0,2020-09-06 00:00:00,2020-09-01 00:00:00,5,TYPE3,FAULT7,LEVEL1,11 174 107 116 34 193 167 9 166 118 188 42,SUCCESS
FAULT5574,NODE245,0,2020-06-08 00:00:00,2020-06-02 00:00:00,2,TYPE4,FAULT1,LEVEL3,56 160 183 201 145 185 71 38 55 69,SUCCESS
FAULT4493,NODE269,0,2020-03-14 00:00:00,2020-03-13 00:00:00,4,TYPE1,FAULT8,LEVEL3,183 16 185 81 176 151 89 74 181 52 32 164 162,SUCCESS
FAULT7763,NODE156,1,2020-10-21 00:00:00,2020-10-12 00:00:00,2,TYPE1,FAULT6,LEVEL4,82 97 118,FAIL
FAULT8830,NODE217,2,2020-09-12 00:00:00,2020-08-24 00:00:00,8,TYPE5,FAULT5,LEVEL2,194 144 14 141 22 149 201 58 201,SUCCESS
FAULT7509,NODE374,1,2020-03-24 00:00:00,2020-03-14 00:00:00,17,TYPE1,FAULT5,LEVEL3,45 94 103 101 193 40 104 203,SUCCESS
FAULT1321,NODE291,0,2020-12-11 00:00:00,2020-12-05 00:00:00,14,TYPE5,FAULT4,LEVEL2,77 176 156 172 202,FAIL
FAULT4613,NODE150,2,2021-01-20 00:00:00,2020-12-23 00:00:00,20,TYPE4,FAULT6,LEVEL4,86 113 67,FAIL
FAULT3020,NODE477,3,2020-04-19 00:00:00,2020-03-21 00:00:00,20,TYPE4,FAULT7,LEVEL3,14 183 194 48 137 89 124 74 106,FAIL
FAULT8157,NODE280,0,2020-01-26 00:00:00,2020-01-18 00:00:00,3,TYPE4,FAULT6,LEVEL2,150 11 201 154,FAIL
FAULT6997,NODE31,2,2021-01-08 00:00:00,2020-12-13 00:00:00,15,TYPE3,FAULT8,LEVEL3,113 132 45 93 81 193 69 163 39 77 133 200,SUCCESS
FAULT8261,NODE154,0,2020-08-12 00:00:00,2020-08-02 00:00:00,15,TYPE5,FAULT1,LEVEL1,175 102 148 62 41 31 149 172 193 25,FAIL
FAULT2268,NODE36,2,2020-05-18 00:00:00,2020-05-01 00:00:00,10,TYPE3,FAULT1,LEVEL1,147 162 37 99,FAIL
FAULT6470,NODE26,0,2020-12-14 00:00:00,2020-12-05 00:00:00,7,TYPE1,FAULT7,LEVEL4,135 71 61 187 73 102 154 157 14 176,FAIL
FAULT8617,NODE191,1,2020-07-30 00:00:00,2020-07-22 00:00:00,5,TYPE4,FAULT9,LEVEL3,170 22 118 77,FAIL
FAULT8660,NODE337,0,2020-12-22 00:00:00,2020-12-21 00:00:00,16,TYPE3,FAULT7,LEVEL3,179 134 198 178 12 159,SUCCESS
FAULT6771,NODE141,0,2020-12-13 00:00:00,2020-12-06 00:00:00,6,TYPE5,FAULT8,LEVEL4,10 83 165 47 21 183 53 149 155 51 15 189 163,SUCCESS
FAULT2340,NODE127,0,2020-01-28 00:00:00,2020-01-24 00:00:00,0,TYPE1,FAULT2,LEVEL2,150 2 190 121 171 94 156 16 24,SUCCESS
FAULT1188,NODE422,2,2020-04-03 00:00:00,2020-03-20 00:00:00,7,TYPE2,FAULT8,LEVEL3,166 142 24 23 178 16 79 30 108 190 48 170 0,FAIL
FAULT6456,NODE108,0,2020-02-19 00:00:00,2020-02-09 00:00:00,12,TYPE4,FAULT3,LEVEL1,192 109 167 59 129 151 164 199 178 24 100 74 174,SUCCESS
FAULT2945,NODE149,2,2020-06-28 00:00:00,2020-06-11 00:00:00,12,TYPE3,FAULT3,LEVEL2,54 138 133 203,SUCCESS
FAULT4588,NODE233,1,2020-07-06 00:00:00,2020-06-23 00:00:00,7,TYPE2,FAULT1,LEVEL3,122 55 179 133 15 167 41 115 149 67 127 44,FAIL
FAULT4303,NODE299,0,2020-10-19 00:00:00,2020-10-12 00:00:00,14,TYPE1,FAULT2,LEVEL5,54 167 121 86 75 200 15 91 177 47 120 145 16,SUCCESS
FAULT1645,NODE323,0,2020-10-17 00:00:00,2020-10-09 00:00:00,2,TYPE4,FAULT4,LEVEL4,112 189 172 28 136 131 35 135 79,SUCCESS
FAULT7089,NODE193,1,2020-08-08 00:00:00,2020-08-04 00:00:00,0,TYPE3,FAULT6,LEVEL3,142 31 185 83 156 117 199 70 181 6 76 163 64 23 55,SUCCESS
FAULT1357,NODE27,2,2020-11-24 00:00:00,2020-11-13 00:00:00,14,TYPE5,FAULT7,LEVEL3,6 168 120 106,FAIL
FAULT5172,NODE496,0,2020-12-18 00:00:00,2020-12-08 00:00:00,6,TYPE4,FAULT6,LEVEL3,58 32 92 76 181 161,SUCCESS
FAULT9567,NODE261,0,2020-01-24 00:00:00,2020-01-17 00:00:00,2,TYPE3,FAULT2,LEVEL2,120 200 62 195 48 191 17,FAIL
FAULT6320,NODE228,1,2020-06-11 00:00:00,2020-06-02 00:00:00,5,TYPE2,FAULT6,LEVEL1,32 85 106 155 20 147 0 176 189 8 45 121 40 97,FAIL
FAULT4700,NODE449,1,2020-11-25 00:00:00,2020-11-10 00:00:00,17,TYPE1,FAULT6,LEVEL2,161 97 122 49 202,FAIL
FAULT7407,NODE2,2,2020-09-08 00:00:00,2020-08-16 00:00:00,19,TYPE5,FAULT8,LEVEL1,110 73 6,SUCCESS
FAULT8313,NODE290,1,2020-03-25 00:00:00,2020-03-10 00:00:00,11,TYPE4,FAULT5,LEVEL3,186 159 173 115 188 169 38 7 201 163 154 92 125 160 191,SUCCESS
FAULT9126,NODE195,0,2020-01-25 00:00:00,2020-01-23 00:00:00,3,TYPE5,FAULT8,LEVEL4,201 14 48 68 51,FAIL
FAULT7595,NODE175,2,2020-08-07 00:00:00,2020-07-15 00:00:00,6,TYPE3,FAULT2,LEVEL4,170 95 11 141 68 102 35,FAIL
FAULT3897,NODE303,1,2020-10-13 00:00:00,2020-10-06 00:00:00,4,TYPE5,FAULT2,LEVEL2,12 18 196 75 130 2 42,SUCCESS
FAULT9155,NODE140,0,2020-06-03 00:00:00,2020-06-02 00:00:00,1,TYPE2,FAULT9,LEVEL1,64 33 8 183 11,FAIL
FAULT2736,NODE389,1,2020-04-04 00:00:00,2020-03-23 00:00:00,4,TYPE5,FAULT7,LEVEL5,21 99 149 35 152 53,SUCCESS
FAULT4457,NODE419,0,2020-10-18 00:00:00,2020-10-17 00:00:00,5,TYPE1,FAULT2,LEVEL1,90 160 143 157 97,SUCCESS
FAULT8645,NODE63,2,2020-04-02 00:00:00,2020-03-14 00:00:00,19,TYPE4,FAULT5,LEVEL2,86 71 130 45 187 134,SUCCESS
FAULT3155,NODE468,0,2020-04-10 00:00:00,2020-04-03 00:00:00,4,TYPE4,FAULT6,LEVEL3,161 175 46 13 66 52 65 150 93 109 125 58 102 133 178 202,SUCCESS
FAULT4800,NODE458,0,2020-03-14 00:00:00,2020-03-09 00:00:00,17,TYPE5,FAULT7,LEVEL2,114 171 185 80 147 106 161 78 55 13 46,FAIL
FAULT3370,NODE275,3,2020-09-19 00:00:00,2020-08-16 00:00:00,19,TYPE1,FAULT2,LEVEL1,62 50 104 127 2,SUCCESS
FAULT310,NODE220,0,2020-02-10 00:00:00,2020-02-09 00:00:00,7,TYPE3,FAULT4,LEVEL3,152 135 162 8 98 125 175 27,SUCCESS
FAULT8618,NODE47,2,2020-11-22 00:00:00,2020-11-06 00:00:00,16,TYPE4,FAULT6,LEVEL1,46 184 200 16 201 30 162 3 140 116 50 42 0 187 142,FAIL
FAULT8800,NODE255,2,2020-03-26 00:00:00,2020-03-12 00:00:00,13,TYPE5,FAULT9,LEVEL3,165 32 123 184 29 12 48,FAIL
FAULT3823,NODE382,0,2020-05-16 00:00:00,2020-05-08 00:00:00,3,TYPE2,FAULT7,LEVEL1,165 123 187 201,FAIL
FAULT1629,NODE41,3,2020-03-14 00:00:00,2020-02-11 00:00:00,13,TYPE2,FAULT6,LEVEL2,146 185 160 128,FAIL
FAULT6782,NODE177,0,2020-01-20 00:00:00,2020-01-17 00:00:00,5,TYPE1,FAULT5,LEVEL5,172 102 113 181 183 52 55,SUCCESS
FAULT6043,NODE282,0,2020-06-20 00:00:00,2020-06-15 00:00:00,3,TYPE4,FAULT7,LEVEL3,167 15 192 71 98 46 69 50 33 111 19 64 203,SUCCESS
FAULT1431,NODE91,0,2020-11-16 00:00:00,2020-11-08 00:00:00,2,TYPE4,FAULT3,LEVEL5,128 114 111 142 55 124 26 196 43 37 154 35 70 40,SUCCESS
FAULT2012,NODE415,0,2021-01-03 00:00:00,2020-12-24 00:00:00,19,TYPE2,FAULT1,LEVEL5,66 98 164 177 96 89 143 76 156 13 109 144 107,SUCCESS
FAULT7103,NODE385,0,2020-04-18 00:00:00,2020-04-10 00:00:00,18,TYPE2,FAULT8,LEVEL2,48 35 49 175 124 131,FAIL
FAULT5405,NODE211,2,2020-02-04 00:00:00,2020-01-20 00:00:00,9,TYPE4,FAULT3,LEVEL5,116 131 203 88 67 22 170 146 104 168 102 107 161,FAIL
FAULT5039,NODE451,1,2020-08-12 00:00:00,2020-08-03 00:00:00,10,TYPE4,FAULT2,LEVEL2,19 181 136 20 108 188,FAIL
FAULT159,NODE366,0,2020-02-26 00:00:00,2020-02-25 00:00:00,1,TYPE1,FAULT5,LEVEL1,79 161 8 1 10 12 145 180 168 189 202,SUCCESS
FAULT5314,NODE290,2,2020-09-02 00:00:00,2020-08-25 00:00:00,14,TYPE4,FAULT7,LEVEL2,177 35 74 2 193 184,FAIL
FAULT9466,NODE475,2,2020-09-05 00:00:00,2020-08-11 00:00:00,11,TYPE3,FAULT4,LEVEL2,74 130 197 88 55 1 138 119 69 175 125,SUCCESS
FAULT218,NODE260,0,2020-10-23 00:00:00,2020-10-15 00:00:00,11,TYPE1,FAULT8,LEVEL3,63 143 95 18 201 124 126 130 151 184 106 138 22 72 122,FAIL
FAULT9910,NODE495,1,2021-01-07 00:00:00,2020-12-21 00:00:00,13,TYPE5,FAULT9,LEVEL1,131 94 197 191 61 72 105 83 100 104 48,SUCCESS
FAULT6078,NODE17,1,2020-05-05 00:00:00,2020-04-24 00:00:00,11,TYPE5,FAULT9,LEVEL5,81 79 135 201 151 129 124 77 74 202,SUCCESS
FAULT4814,NODE150,5,2020-07-22 00:00:00,2020-06-12 00:00:00,13,TYPE3,FAULT2,LEVEL3,152 54 176 12 123 10 36 186 35 145 146 167 131 138,SUCCESS
FAULT3449,NODE241,0,2020-08-20 00:00:00,2020-08-14 00:00:00,15,TYPE2,FAULT1,LEVEL5,102 153 89 192,FAIL
FAULT4918,NODE299,1,2020-11-23 00:00:00,2020-11-10 00:00:00,16,TYPE1,FAULT4,LEVEL1,180 64 119 128 16 97 96 113 194 191 138 91 4 201,FAIL
FAULT664,NODE293,0,2020-03-17 00:00:00,2020-03-15 00:00:00,7,TYPE4,FAULT8,LEVEL3,154 128 82 112,SUCCESS
FAULT4039,NODE468,1,2020-04-19 00:00:00,2020-04-08 00:00:00,11,TYPE4,FAULT4,LEVEL3,168 139 124 196 105 49 64 81 3 96,SUCCESS
FAULT6327,NODE1,0,2020-12-21 00:00:00,2020-12-18 00:00:00,2,TYPE4,FAULT2,LEVEL5,103 108 179 193 101 182 122 3 143 20 162,SUCCESS
FAULT4262,NODE422,0,2020-04-27 00:00:00,2020-04-25 00:00:00,9,TYPE5,FAULT2,LEVEL3,11 203 23 82 189 45 186 113 75 104 12 32 8 94,FAIL
FAULT4650,NODE304,1,2020-02-05 00:00:00,2020-01-25 00:00:00,1,TYPE1,FAULT5,LEVEL3,9 196 144 57 47 6 199 61,SUCCESS
FAULT7366,NODE93,1,2020-04-26 00:00:00,2020-04-12 00:00:00,12,TYPE5,FAULT5,LEVEL5,81 87 15 184 21 62,FAIL
FAULT7020,NODE440,0,2020-11-15 00:00:00,2020-11-13 00:00:00,9,TYPE2,FAULT3,LEVEL5,202 49 191 103 8,FAIL
FAULT2462,NODE284,1,2020-08-19 00:00:00,2020-08-10 00:00:00,8,TYPE1,FAULT4,LEVEL5,97 30 48,SUCCESS
FAULT3750,NODE291,3,2020-09-06 00:00:00,2020-08-17 00:00:00,15,TYPE5,FAULT4,LEVEL4,149 141 171 39 133 183 7 172 159 22 95,FAIL
FAULT8558,NODE250,0,2020-03-10 00:00:00,2020-03-05 00:00:00,14,TYPE5,FAULT5,LEVEL2,200 149 5 181 178 131 35 171 8 20 77 93 46 31 45 201,FAIL
FAULT6287,NODE213,2,2020-06-24 00:00:00,2020-06-06 00:00:00,10,TYPE4,FAULT9,LEVEL2,107 109 134 192 71 36,SUCCESS
FAULT9057,NODE250,0,2020-03-12 00:00:00,2020-03-09 00:00:00,15,TYPE5,FAULT4,LEVEL1,202 127 102 176,FAIL
FAULT5137,NODE296,3,2020-03-02 00:00:00,2020-02-06 00:00:00,17,TYPE3,FAULT1,LEVEL1,168 50 15 133 188 24 20 138 38 183 78 11 203,SUCCESS
FAULT5089,NODE177,2,2020-09-26 00:00:00,2020-09-14 00:00:00,10,TYPE5,FAULT2,LEVEL5,73 34 35 44 201 152 192,SUCCESS
FAULT1780,NODE290,3,2020-06-07 00:00:00,2020-05-05 00:00:00,4,TYPE3,FAULT4,LEVEL5,190 161 165 105 7 188 148 60 70 69 102 153,SUCCESS
FAULT8216,NODE144,2,2020-09-14 00:00:00,2020-08-25 00:00:00,17,TYPE4,FAULT1,LEVEL3,201 159 111 61 190 171 38,SUCCESS
FAULT5663,NODE143,0,2020-01-20 00:00:00,2020-01-15 00:00:00,8,TYPE4,FAULT6,LEVEL1,49 203 98 139 155 75 69 166 147 201,FAIL
FAULT6669,NODE280,0,2020-07-12 00:00:00,2020-07-11 00:00:00,4,TYPE4,FAULT1,LEVEL2,10 171 100 75 87 29 22,FAIL
FAULT3981,NODE128,0,2020-07-20 00:00:00,2020-07-13 00:00:00,6,TYPE5,FAULT3,LEVEL3,22 170 133 51 180 107 97 174 201 23 137 18 136 202,SUCCESS
FAULT7955,NODE78,0,2020-09-18 00:00:00,2020-09-12 00:00:00,9,TYPE5,FAULT3,LEVEL1,31 76 161 107 43 87 202 203,FAIL
FAULT329,NODE155,2,2020-10-01 00:00:00,2020-09-17 00:00:00,14,TYPE2,FAULT6,LEVEL2,202 147 115 152 194 100 34 52 102,FAIL
FAULT4787,NODE356,0,2020-04-12 00:00:00,2020-04-03 00:00:00,8,TYPE3,FAULT7,LEVEL3,71 154 202 82 80 181 106,FAIL
FAULT1702,NODE356,2,2020-05-30 00:00:00,2020-05-05 00:00:00,20,TYPE1,FAULT8,LEVEL2,27 152 162 173 11 43 174 1 193 178 31,SUCCESS
FAULT8147,NODE288,0,2020-06-08 00:00:00,2020-06-01 00:00:00,7,TYPE1,FAULT2,LEVEL1,76 75 6 96 93 24,FAIL
FAULT2735,NODE243,0,2020-02-13 00:00:00,2020-02-10 00:00:00,3,TYPE5,FAULT8,LEVEL3,137 93 167 18 143 21 132 187 179 55 31 8 86 186,SUCCESS
FAULT3007,NODE36,0,2020-01-07 00:00:00,2020-01-01 00:00:00,9,TYPE5,FAULT9,LEVEL4,109 54 176 32 45,SUCCESS
FAULT6200,NODE397,0,2020-07-07 00:00:00,2020-07-03 00:00:00,19,TYPE1,FAULT4,LEVEL1,156 144 113 10,FAIL
FAULT9195,NODE347,0,2020-09-24 00:00:00,2020-09-21 00:00:00,4,TYPE4,FAULT7,LEVEL5,8 93 86 13 88 32 65 107 160 12 135,SUCCESS
FAULT7820,NODE15,1,2020-10-24 00:00:00,2020-10-11 00:00:00,0,TYPE2,FAULT7,LEVEL3,72 140 169 14,FAIL
FAULT1984,NODE205,0,2020-06-22 00:00:00,2020-06-14 00:00:00,8,TYPE3,FAULT4,LEVEL5,157 179 61 169 112 126 166 65 91 107 152 1 74,FAIL
FAULT1298,NODE267,3,2020-12-13 00:00:00,2020-12-01 00:00:00,19,TYPE2,FAULT7,LEVEL1,34 93 202 202,FAIL
FAULT480,NODE385,1,2020-11-27 00:00:00,2020-11-23 00:00:00,11,TYPE4,FAULT7,LEVEL1,113 128 105 125 38 45 69 97 200 130 149 174 28 196 165 200,SUCCESS
FAULT4947,NODE155,0,2020-08-14 00:00:00,2020-08-13 00:00:00,3,TYPE4,FAULT9,LEVEL4,69 137 167 27 182 7 170 29 160 45,SUCCESS
FAULT9119,NODE18,0,2020-12-23 00:00:00,2020-12-20 00:00:00,4,TYPE1,FAULT9,LEVEL1,95 192 44 157 17 35 168 189 196 194 140 97 29 182 201,FAIL
FAULT2536,NODE288,0,2020-03-13 00:00:00,2020-03-06 00:00:00,12,TYPE3,FAULT3,LEVEL1,14 87 97 3 6 28 36 105 0 59 172 150 192,FAIL
FAULT8012,NODE183,0,2020-05-12 00:00:00,2020-05-07 00:00:00,10,TYPE4,FAULT5,LEVEL1,150 16 167 12 116 108 77 105 158 119 29 110 80 37 139,FAIL
FAULT1720,NODE180,0,2020-05-18 00:00:00,2020-05-11 00:00:00,16,TYPE2,FAULT1,LEVEL4,136 77 30 90 117 120,FAIL
FAULT7011,NODE110,1,2020-12-29 00:00:00,2020-12-18 00:00:00,0,TYPE1,FAULT7,LEVEL4,162 134 160 173 60 104 78 130 8 142 1 33,FAIL
FAULT5117,NODE84,2,2020-10-21 00:00:00,2020-10-07 00:00:00,11,TYPE4,FAULT9,LEVEL4,145 138 84 13 120 49 48 123 111,SUCCESS
FAULT5039,NODE451,0,2020-08-08 00:00:00,2020-08-03 00:00:00,10,TYPE4,FAULT2,LEVEL1,166 137 60 37 72 15,FAIL
FAULT2233,NODE48,0,2020-04-27 00:00:00,2020-04-17 00:00:00,9,TYPE5,FAULT8,LEVEL3,183 186 192 71 178 111 36 85 67,SUCCESS
FAULT2068,NODE1,4,2020-02-26 00:00:00,2020-01-25 00:00:00,18,TYPE3,FAULT7,LEVEL5,53 70 24 73 18 10 97 9 14 194,SUCCESS
FAULT7895,NODE181,3,2020-12-09 00:00:00,2020-11-18 00:00:00,20,TYPE3,FAULT4,LEVEL4,110 89 47 176 93 87 121 156 200,SUCCESS
FAULT5569,NODE12,0,2020-06-23 00:00:00,2020-06-15 00:00:00,5,TYPE4,FAULT4,LEVEL4,70 116 200,SUCCESS
FAULT2216,NODE125,2,2020-04-10 00:00:00,2020-03-18 00:00:00,13,TYPE4,FAULT1,LEVEL5,189 65 18 85 176 164 171 145 173,SUCCESS
